query,rank,document,precision,recall
2,57,CACM-0822,0.0,0.0
2,58,CACM-3129,0.0,0.0
2,59,CACM-1398,0.0,0.0
2,60,CACM-1588,0.0,0.0
2,61,CACM-1990,0.0,0.0
2,62,CACM-0002,0.0,0.0
2,63,CACM-2100,0.0,0.0
2,64,CACM-2995,0.0,0.0
2,65,CACM-1003,0.0,0.0
2,66,CACM-1154,0.0,0.0
2,67,CACM-0383,0.0,0.0
2,68,CACM-2422,0.0,0.0
2,69,CACM-2523,0.0,0.0
2,70,CACM-2368,0.0,0.0
2,71,CACM-2926,0.0,0.0
2,72,CACM-0388,0.0,0.0
2,73,CACM-0411,0.0,0.0
2,74,CACM-2448,0.0,0.0
2,75,CACM-2713,0.0,0.0
2,76,CACM-1408,0.0,0.0
2,77,CACM-2932,0.0,0.0
2,78,CACM-3195,0.0,0.0
2,79,CACM-2604,0.0,0.0
2,80,CACM-1168,0.0,0.0
2,81,CACM-0204,0.0,0.0
2,82,CACM-1459,0.0,0.0
2,83,CACM-2815,0.0,0.0
2,84,CACM-0527,0.0,0.0
2,85,CACM-0890,0.0,0.0
2,86,CACM-1101,0.0,0.0
2,87,CACM-1941,0.0,0.0
2,88,CACM-1152,0.0,0.0
2,89,CACM-2189,0.0,0.0
2,90,CACM-1870,0.0,0.0
2,91,CACM-1096,0.0,0.0
2,92,CACM-1981,0.0,0.0
2,93,CACM-2250,0.0,0.0
2,94,CACM-2440,0.0,0.0
2,95,CACM-2472,0.0,0.0
2,96,CACM-1386,0.0,0.0
2,97,CACM-1443,0.0,0.0
2,98,CACM-3197,0.0,0.0
2,99,CACM-1383,0.0,0.0
2,100,CACM-0108,0.0,0.0

3,1,CACM-3056,0.0,0.0
3,2,CACM-1315,0.0,0.0
3,3,CACM-1916,0.0,0.0
3,4,CACM-1206,0.0,0.0
3,5,CACM-1459,0.0,0.0
3,6,CACM-1678,0.0,0.0
3,7,CACM-2305,0.0,0.0
3,8,CACM-1457,0.0,0.0
3,9,CACM-2572,0.0,0.0
3,10,CACM-2808,0.0,0.0
3,11,CACM-3135,0.0,0.0
3,12,CACM-2217,0.0,0.0
3,13,CACM-1383,0.0,0.0
3,14,CACM-2886,0.0,0.0
3,15,CACM-1098,0.0,0.0
3,16,CACM-2721,0.0,0.0
3,17,CACM-0605,0.0,0.0
3,18,CACM-2295,0.0,0.0
3,19,CACM-1196,0.0,0.0
3,20,CACM-0596,0.0,0.0
3,21,CACM-2254,0.0,0.0
3,22,CACM-1366,0.0,0.0
3,23,CACM-2864,0.0,0.0
3,24,CACM-1890,0.0,0.0
3,25,CACM-0531,0.0,0.0
3,26,CACM-3160,0.0,0.0
3,27,CACM-1014,0.0,0.0
3,28,CACM-1623,0.0,0.0
3,29,CACM-2918,0.0,0.0
3,30,CACM-2316,0.0,0.0
3,31,CACM-1236,0.0,0.0
3,32,CACM-0248,0.0,0.0
3,33,CACM-2931,0.0,0.0
3,34,CACM-2776,0.0,0.0
3,35,CACM-1650,0.0,0.0
3,36,CACM-2993,0.0,0.0
3,37,CACM-2297,0.0,0.0
3,38,CACM-2932,0.0,0.0
3,39,CACM-3141,0.0,0.0
3,40,CACM-2166,0.0,0.0
3,41,CACM-1809,0.0,0.0
3,42,CACM-1185,0.0,0.0
3,43,CACM-2802,0.0,0.0
3,44,CACM-1703,0.0,0.0
3,45,CACM-2196,0.0,0.0
3,46,CACM-1886,0.0,0.0
3,47,CACM-1847,0.0,0.0
3,48,CACM-2525,0.0,0.0
3,49,CACM-1305,0.0,0.0
3,50,CACM-2603,0.0,0.0
3,51,CACM-2940,0.0,0.0
3,52,CACM-3118,0.0,0.0
3,53,CACM-2794,0.0,0.0
3,54,CACM-1365,0.0,0.0
3,55,CACM-0615,0.0,0.0
3,56,CACM-2979,0.0,0.0
3,57,CACM-1341,0.0,0.0
3,58,CACM-1180,0.0,0.0
3,59,CACM-1272,0.0,0.0
3,60,CACM-2289,0.0,0.0
3,61,CACM-0329,0.0,0.0
3,62,CACM-1385,0.0,0.0
3,63,CACM-0982,0.0,0.0
3,64,CACM-2154,0.0,0.0
3,65,CACM-2970,0.0,0.0
3,66,CACM-2560,0.0,0.0
3,67,CACM-2216,0.0,0.0
3,68,CACM-2535,0.0,0.0
3,69,CACM-3036,0.0,0.0
3,70,CACM-0070,0.0,0.0
3,71,CACM-0670,0.0,0.0
3,72,CACM-1622,0.0,0.0
3,73,CACM-2809,0.0,0.0
3,74,CACM-1433,0.0,0.0
3,75,CACM-1199,0.0,0.0
3,76,CACM-1527,0.0,0.0
3,77,CACM-1290,0.0,0.0
3,78,CACM-2916,0.0,0.0
3,79,CACM-2989,0.0,0.0
3,80,CACM-2924,0.0,0.0
3,81,CACM-3096,0.0,0.0
3,82,CACM-2893,0.0,0.0
3,83,CACM-1427,0.0,0.0
3,84,CACM-1143,0.0,0.0
3,85,CACM-1884,0.0,0.0
3,86,CACM-2165,0.0,0.0
3,87,CACM-2486,0.0,0.0
3,88,CACM-2570,0.0,0.0
3,89,CACM-1770,0.0,0.0
3,90,CACM-1170,0.0,0.0
3,91,CACM-1543,0.0,0.0
3,92,CACM-1111,0.0,0.0
3,93,CACM-0971,0.0,0.0
3,94,CACM-1612,0.0,0.0
3,95,CACM-2317,0.0,0.0
3,96,CACM-1911,0.0,0.0
3,97,CACM-1349,0.0,0.0
3,98,CACM-1474,0.0,0.0
3,99,CACM-1473,0.0,0.0
3,100,CACM-2246,0.0,0.0

4,1,CACM-2554,0.0,0.0
4,2,CACM-3059,0.0,0.0
4,3,CACM-1272,0.0,0.0
4,4,CACM-0495,0.0,0.0
4,5,CACM-1770,0.0,0.0
4,6,CACM-1569,0.0,0.0
4,7,CACM-1182,0.0,0.0
4,8,CACM-1457,0.0,0.0
4,9,CACM-0282,0.0,0.0
4,10,CACM-3160,0.0,0.0
4,11,CACM-2932,0.0,0.0
4,12,CACM-0417,0.0,0.0
4,13,CACM-0724,0.0,0.0
4,14,CACM-1391,0.0,0.0
4,15,CACM-0694,0.0,0.0
4,16,CACM-1827,0.0,0.0
4,17,CACM-3141,0.0,0.0
4,18,CACM-0329,0.0,0.0
4,19,CACM-3048,0.0,0.0
4,20,CACM-1002,0.0,0.0
4,21,CACM-1588,0.0,0.0
4,22,CACM-1398,0.0,0.0
4,23,CACM-2918,0.0,0.0
4,24,CACM-1199,0.0,0.0
4,25,CACM-2177,0.0,0.0
4,26,CACM-1359,0.0,0.0
4,27,CACM-1001,0.0,0.0
4,28,CACM-1696,0.0,0.0
4,29,CACM-2166,0.0,0.0
4,30,CACM-2310,0.0,0.0
4,31,CACM-1529,0.0,0.0
4,32,CACM-1610,0.0,0.0
4,33,CACM-1143,0.0,0.0
4,34,CACM-1443,0.0,0.0
4,35,CACM-0605,0.0,0.0
4,36,CACM-1974,0.0,0.0
4,37,CACM-1206,0.0,0.0
4,38,CACM-2805,0.0,0.0
4,39,CACM-2892,0.0,0.0
4,40,CACM-0278,0.0,0.0
4,41,CACM-2846,0.0,0.0
4,42,CACM-3138,0.0,0.0
4,43,CACM-2264,0.0,0.0
4,44,CACM-1445,0.0,0.0
4,45,CACM-1196,0.0,0.0
4,46,CACM-0409,0.0,0.0
4,47,CACM-2525,0.0,0.0
4,48,CACM-2841,0.0,0.0
4,49,CACM-1353,0.0,0.0
4,50,CACM-3020,0.0,0.0
4,51,CACM-1622,0.0,0.0
4,52,CACM-1233,0.0,0.0
4,53,CACM-2301,0.0,0.0
4,54,CACM-1632,0.0,0.0
4,55,CACM-2885,0.0,0.0
4,56,CACM-2484,0.0,0.0
4,57,CACM-2144,0.0,0.0
4,58,CACM-0046,0.0,0.0
4,59,CACM-1404,0.0,0.0
4,60,CACM-1978,0.0,0.0
4,61,CACM-1014,0.0,0.0
4,62,CACM-1563,0.0,0.0
4,63,CACM-2560,0.0,0.0
4,64,CACM-1032,0.0,0.0
4,65,CACM-0497,0.0,0.0
4,66,CACM-1154,0.0,0.0
4,67,CACM-1625,0.0,0.0
4,68,CACM-1170,0.0,0.0
4,69,CACM-1809,0.0,0.0
4,70,CACM-2302,0.0,0.0
4,71,CACM-1649,0.0,0.0
4,72,CACM-1262,0.0,0.0
4,73,CACM-2900,0.0,0.0
4,74,CACM-1505,0.0,0.0
4,75,CACM-2780,0.0,0.0
4,76,CACM-1587,0.0,0.0
4,77,CACM-0070,0.0,0.0
4,78,CACM-0558,0.0,0.0
4,79,CACM-1403,0.0,0.0
4,80,CACM-0146,0.0,0.0
4,81,CACM-1384,0.0,0.0
4,82,CACM-2274,0.0,0.0
4,83,CACM-2169,0.0,0.0
4,84,CACM-2231,0.0,0.0
4,85,CACM-1435,0.0,0.0
4,86,CACM-1765,0.0,0.0
4,87,CACM-1161,0.0,0.0
4,88,CACM-1430,0.0,0.0
4,89,CACM-1474,0.0,0.0
4,90,CACM-1238,0.0,0.0
4,91,CACM-1605,0.0,0.0
4,92,CACM-1315,0.0,0.0
4,93,CACM-0241,0.0,0.0
4,94,CACM-0248,0.0,0.0
4,95,CACM-0071,0.0,0.0
4,96,CACM-1916,0.0,0.0
4,97,CACM-1473,0.0,0.0
4,98,CACM-2196,0.0,0.0
4,99,CACM-3088,0.0,0.0
4,100,CACM-2180,0.0,0.0

5,1,CACM-1435,0.0,0.0
5,2,CACM-0695,0.0,0.0
5,3,CACM-3020,0.0,0.0
5,4,CACM-2389,0.0,0.0
5,5,CACM-3198,0.0,0.0
5,6,CACM-0116,0.0,0.0
5,7,CACM-1724,0.0,0.0
5,8,CACM-2321,0.0,0.0
5,9,CACM-1742,0.0,0.0
5,10,CACM-1534,0.0,0.0
5,11,CACM-0111,0.0,0.0
5,12,CACM-1588,0.0,0.0
5,13,CACM-2780,0.0,0.0
5,14,CACM-2522,0.0,0.0
5,15,CACM-0724,0.0,0.0
5,16,CACM-1252,0.0,0.0
5,17,CACM-1862,0.0,0.0
5,18,CACM-2267,0.0,0.0
5,19,CACM-1001,0.0,0.0
5,20,CACM-3088,0.0,0.0
5,21,CACM-2985,0.0,0.0
5,22,CACM-2832,0.0,0.0
5,23,CACM-1750,0.0,0.0
5,24,CACM-2229,0.0,0.0
5,25,CACM-2525,0.0,0.0
5,26,CACM-1195,0.0,0.0
5,27,CACM-0063,0.0,0.0
5,28,CACM-1199,0.0,0.0
5,29,CACM-1164,0.0,0.0
5,30,CACM-1642,0.0,0.0
5,31,CACM-0694,0.0,0.0
5,32,CACM-0671,0.0,0.0
5,33,CACM-1116,0.0,0.0
5,34,CACM-1206,0.0,0.0
5,35,CACM-0409,0.0,0.0
5,36,CACM-3059,0.0,0.0
5,37,CACM-1625,0.0,0.0
5,38,CACM-2078,0.0,0.0
5,39,CACM-2383,0.0,0.0
5,40,CACM-2145,0.0,0.0
5,41,CACM-1605,0.0,0.0
5,42,CACM-1738,0.0,0.0
5,43,CACM-2003,0.0,0.0
5,44,CACM-1382,0.0,0.0
5,45,CACM-3028,0.0,0.0
5,46,CACM-2554,0.0,0.0
5,47,CACM-1503,0.0,0.0
5,48,CACM-1911,0.0,0.0
5,49,CACM-1170,0.0,0.0
5,50,CACM-2950,0.0,0.0
5,51,CACM-2283,0.0,0.0
5,52,CACM-1272,0.0,0.0
5,53,CACM-1827,0.0,0.0
5,54,CACM-2892,0.0,0.0
5,55,CACM-2953,0.0,0.0
5,56,CACM-1439,0.0,0.0
5,57,CACM-2646,0.0,0.0
5,58,CACM-1032,0.0,0.0
5,59,CACM-1806,0.0,0.0
5,60,CACM-1764,0.0,0.0
5,61,CACM-1457,0.0,0.0
5,62,CACM-0243,0.0,0.0
5,63,CACM-1183,0.0,0.0
5,64,CACM-2516,0.0,0.0
5,65,CACM-3183,0.0,0.0
5,66,CACM-1696,0.0,0.0
5,67,CACM-1033,0.0,0.0
5,68,CACM-2812,0.0,0.0
5,69,CACM-0319,0.0,0.0
5,70,CACM-2357,0.0,0.0
5,71,CACM-3170,0.0,0.0
5,72,CACM-3013,0.0,0.0
5,73,CACM-1571,0.0,0.0
5,74,CACM-3125,0.0,0.0
5,75,CACM-2219,0.0,0.0
5,76,CACM-0236,0.0,0.0
5,77,CACM-2302,0.0,0.0
5,78,CACM-1525,0.0,0.0
5,79,CACM-1835,0.0,0.0
5,80,CACM-1182,0.0,0.0
5,81,CACM-0605,0.0,0.0
5,82,CACM-1628,0.0,0.0
5,83,CACM-1048,0.0,0.0
5,84,CACM-2322,0.0,0.0
5,85,CACM-2164,0.0,0.0
5,86,CACM-2455,0.0,0.0
5,87,CACM-1159,0.0,0.0
5,88,CACM-1456,0.0,0.0
5,89,CACM-2751,0.0,0.0
5,90,CACM-2860,0.0,0.0
5,91,CACM-3160,0.0,0.0
5,92,CACM-2978,0.0,0.0
5,93,CACM-2805,0.0,0.0
5,94,CACM-2810,0.0,0.0
5,95,CACM-3147,0.0,0.0
5,96,CACM-0630,0.0,0.0
5,97,CACM-2105,0.0,0.0
5,98,CACM-2949,0.0,0.0
5,99,CACM-1391,0.0,0.0
5,100,CACM-1635,0.0,0.0

6,1,CACM-1199,0.0,0.0
6,2,CACM-2264,0.0,0.0
6,3,CACM-1457,0.0,0.0
6,4,CACM-1625,0.0,0.0
6,5,CACM-2883,0.0,0.0
6,6,CACM-1353,0.0,0.0
6,7,CACM-1341,0.0,0.0
6,8,CACM-1827,0.0,0.0
6,9,CACM-0670,0.0,0.0
6,10,CACM-1206,0.0,0.0
6,11,CACM-2892,0.0,0.0
6,12,CACM-2535,0.0,0.0
6,13,CACM-2940,0.0,0.0
6,14,CACM-0046,0.0,0.0
6,15,CACM-1534,0.0,0.0
6,16,CACM-1443,0.0,0.0
6,17,CACM-3160,0.0,0.0
6,18,CACM-1002,0.0,0.0
6,19,CACM-0694,0.0,0.0
6,20,CACM-0248,0.0,0.0
6,21,CACM-0605,0.0,0.0
6,22,CACM-2930,0.0,0.0
6,23,CACM-2932,0.0,0.0
6,24,CACM-3048,0.0,0.0
6,25,CACM-0796,0.0,0.0
6,26,CACM-2846,0.0,0.0
6,27,CACM-1362,0.0,0.0
6,28,CACM-1587,0.0,0.0
6,29,CACM-2805,0.0,0.0
6,30,CACM-2525,0.0,0.0
6,31,CACM-2570,0.0,0.0
6,32,CACM-0724,0.0,0.0
6,33,CACM-2142,0.0,0.0
6,34,CACM-2776,0.0,0.0
6,35,CACM-2751,0.0,0.0
6,36,CACM-1770,0.0,0.0
6,37,CACM-3183,0.0,0.0
6,38,CACM-1649,0.0,0.0
6,39,CACM-1382,0.0,0.0
6,40,CACM-2656,0.0,0.0
6,41,CACM-2978,0.0,0.0
6,42,CACM-2841,0.0,0.0
6,43,CACM-1182,0.0,0.0
6,44,CACM-1398,0.0,0.0
6,45,CACM-2721,0.0,0.0
6,46,CACM-0068,0.0,0.0
6,47,CACM-1154,0.0,0.0
6,48,CACM-2231,0.0,0.0
6,49,CACM-2826,0.0,0.0
6,50,CACM-1653,0.0,0.0
6,51,CACM-3059,0.0,0.0
6,52,CACM-1809,0.0,0.0
6,53,CACM-2893,0.0,0.0
6,54,CACM-2780,0.0,0.0
6,55,CACM-1503,0.0,0.0
6,56,CACM-1233,0.0,0.0
6,57,CACM-2931,0.0,0.0
6,58,CACM-3035,0.0,0.0
6,59,CACM-1886,0.0,0.0
6,60,CACM-2794,0.0,0.0
6,61,CACM-1978,0.0,0.0
6,62,CACM-2554,0.0,0.0
6,63,CACM-3028,0.0,0.0
6,64,CACM-3020,0.0,0.0
6,65,CACM-2990,0.0,0.0
6,66,CACM-1650,0.0,0.0
6,67,CACM-2560,0.0,0.0
6,68,CACM-2344,0.0,0.0
6,69,CACM-1445,0.0,0.0
6,70,CACM-3198,0.0,0.0
6,71,CACM-2166,0.0,0.0
6,72,CACM-2864,0.0,0.0
6,73,CACM-1765,0.0,0.0
6,74,CACM-0417,0.0,0.0
6,75,CACM-1929,0.0,0.0
6,76,CACM-2389,0.0,0.0
6,77,CACM-3092,0.0,0.0
6,78,CACM-0329,0.0,0.0
6,79,CACM-1806,0.0,0.0
6,80,CACM-1543,0.0125,0.3333333333333333
6,81,CACM-1272,0.012345679012345678,0.3333333333333333
6,82,CACM-2307,0.012195121951219513,0.3333333333333333
6,83,CACM-2020,0.012048192771084338,0.3333333333333333
6,84,CACM-1143,0.011904761904761904,0.3333333333333333
6,85,CACM-0893,0.011764705882352941,0.3333333333333333
6,86,CACM-0320,0.011627906976744186,0.3333333333333333
6,87,CACM-1474,0.011494252873563218,0.3333333333333333
6,88,CACM-1391,0.011363636363636364,0.3333333333333333
6,89,CACM-0596,0.011235955056179775,0.3333333333333333
6,90,CACM-2823,0.011111111111111112,0.3333333333333333
6,91,CACM-2810,0.01098901098901099,0.3333333333333333
6,92,CACM-1862,0.010869565217391304,0.3333333333333333
6,93,CACM-2829,0.010752688172043012,0.3333333333333333
6,94,CACM-1632,0.010638297872340425,0.3333333333333333
6,95,CACM-1459,0.010526315789473684,0.3333333333333333
6,96,CACM-2308,0.010416666666666666,0.3333333333333333
6,97,CACM-2301,0.010309278350515464,0.3333333333333333
6,98,CACM-0236,0.01020408163265306,0.3333333333333333
6,99,CACM-2924,0.010101010101010102,0.3333333333333333
6,100,CACM-1595,0.01,0.3333333333333333

7,1,CACM-3059,0.0,0.0
7,2,CACM-2950,0.0,0.0
7,3,CACM-0670,0.0,0.0
7,4,CACM-2924,0.0,0.0
7,5,CACM-2932,0.0,0.0
7,6,CACM-2030,0.0,0.0
7,7,CACM-2819,0.0,0.0
7,8,CACM-1827,0.0,0.0
7,9,CACM-1353,0.0,0.0
7,10,CACM-1765,0.0,0.0
7,11,CACM-2020,0.0,0.0
7,12,CACM-1569,0.0,0.0
7,13,CACM-1529,0.0,0.0
7,14,CACM-2264,0.0,0.0
7,15,CACM-2623,0.0,0.0
7,16,CACM-1171,0.0,0.0
7,17,CACM-0329,0.0,0.0
7,18,CACM-2903,0.0,0.0
7,19,CACM-1430,0.0,0.0
7,20,CACM-2823,0.0,0.0
7,21,CACM-2572,0.0,0.0
7,22,CACM-0605,0.0,0.0
7,23,CACM-2200,0.0,0.0
7,24,CACM-2307,0.0,0.0
7,25,CACM-1404,0.0,0.0
7,26,CACM-2808,0.0,0.0
7,27,CACM-1696,0.0,0.0
7,28,CACM-3028,0.0,0.0
7,29,CACM-2812,0.0,0.0
7,30,CACM-1770,0.0,0.0
7,31,CACM-2289,0.0,0.0
7,32,CACM-0078,0.0,0.0
7,33,CACM-0241,0.0,0.0
7,34,CACM-2627,0.0,0.0
7,35,CACM-1398,0.0,0.0
7,36,CACM-1427,0.0,0.0
7,37,CACM-2283,0.0,0.0
7,38,CACM-2997,0.0,0.0
7,39,CACM-2893,0.0,0.0
7,40,CACM-1671,0.0,0.0
7,41,CACM-1658,0.0,0.0
7,42,CACM-2892,0.0,0.0
7,43,CACM-1636,0.0,0.0
7,44,CACM-1459,0.0,0.0
7,45,CACM-1588,0.0,0.0
7,46,CACM-1503,0.0,0.0
7,47,CACM-2570,0.0,0.0
7,48,CACM-1476,0.0,0.0
7,49,CACM-1182,0.0,0.0
7,50,CACM-2805,0.0,0.0
7,51,CACM-1282,0.0,0.0
7,52,CACM-1595,0.0,0.0
7,53,CACM-1457,0.0,0.0
7,54,CACM-1154,0.0,0.0
7,55,CACM-0417,0.0,0.0
7,56,CACM-1045,0.0,0.0
7,57,CACM-2490,0.0,0.0
7,58,CACM-0558,0.0,0.0
7,59,CACM-1769,0.0,0.0
7,60,CACM-3048,0.0,0.0
7,61,CACM-1443,0.0,0.0
7,62,CACM-3081,0.0,0.0
7,63,CACM-0409,0.0,0.0
7,64,CACM-1764,0.0,0.0
7,65,CACM-1809,0.0,0.0
7,66,CACM-1341,0.0,0.0
7,67,CACM-2180,0.0,0.0
7,68,CACM-1868,0.0,0.0
7,69,CACM-0893,0.0,0.0
7,70,CACM-2739,0.0,0.0
7,71,CACM-0980,0.0,0.0
7,72,CACM-3141,0.013888888888888888,0.03571428571428571
7,73,CACM-1002,0.0136986301369863,0.03571428571428571
7,74,CACM-0111,0.013513513513513514,0.03571428571428571
7,75,CACM-0596,0.013333333333333334,0.03571428571428571
7,76,CACM-0950,0.013157894736842105,0.03571428571428571
7,77,CACM-0495,0.012987012987012988,0.03571428571428571
7,78,CACM-2858,0.01282051282051282,0.03571428571428571
7,79,CACM-3000,0.012658227848101266,0.03571428571428571
7,80,CACM-0694,0.0125,0.03571428571428571
7,81,CACM-1391,0.012345679012345678,0.03571428571428571
7,82,CACM-1194,0.012195121951219513,0.03571428571428571
7,83,CACM-3012,0.012048192771084338,0.03571428571428571
7,84,CACM-2310,0.011904761904761904,0.03571428571428571
7,85,CACM-1315,0.011764705882352941,0.03571428571428571
7,86,CACM-1931,0.011627906976744186,0.03571428571428571
7,87,CACM-1474,0.011494252873563218,0.03571428571428571
7,88,CACM-2846,0.011363636363636364,0.03571428571428571
7,89,CACM-1199,0.011235955056179775,0.03571428571428571
7,90,CACM-2969,0.011111111111111112,0.03571428571428571
7,91,CACM-3140,0.01098901098901099,0.03571428571428571
7,92,CACM-3124,0.010869565217391304,0.03571428571428571
7,93,CACM-0335,0.010752688172043012,0.03571428571428571
7,94,CACM-0070,0.010638297872340425,0.03571428571428571
7,95,CACM-0533,0.010526315789473684,0.03571428571428571
7,96,CACM-2794,0.010416666666666666,0.03571428571428571
7,97,CACM-2809,0.010309278350515464,0.03571428571428571
7,98,CACM-1563,0.01020408163265306,0.03571428571428571
7,99,CACM-3082,0.020202020202020204,0.07142857142857142
7,100,CACM-2634,0.02,0.07142857142857142

8,1,CACM-1928,0.0,0.0
8,2,CACM-2776,0.0,0.0
8,3,CACM-1196,0.0,0.0
