query,rank,document,precision,recall
5,88,CACM-1699,0.056818181818181816,0.625
5,89,CACM-1978,0.056179775280898875,0.625
5,90,CACM-2469,0.05555555555555555,0.625
5,91,CACM-1738,0.054945054945054944,0.625
5,92,CACM-3161,0.05434782608695652,0.625
5,93,CACM-1642,0.053763440860215055,0.625
5,94,CACM-1483,0.05319148936170213,0.625
5,95,CACM-2892,0.05263157894736842,0.625
5,96,CACM-117,0.052083333333333336,0.625
5,97,CACM-1530,0.05154639175257732,0.625
5,98,CACM-1974,0.05102040816326531,0.625
5,99,CACM-2713,0.050505050505050504,0.625
5,100,CACM-2508,0.05,0.625

6,1,CACM-2671,0.0,0.0
6,2,CACM-242,0.0,0.0
6,3,CACM-2826,0.0,0.0
6,4,CACM-1009,0.0,0.0
6,5,CACM-1634,0.0,0.0
6,6,CACM-530,0.0,0.0
6,7,CACM-3198,0.0,0.0
6,8,CACM-2230,0.0,0.0
6,9,CACM-3035,0.0,0.0
6,10,CACM-2078,0.1,0.3333333333333333
6,11,CACM-705,0.09090909090909091,0.3333333333333333
6,12,CACM-1341,0.08333333333333333,0.3333333333333333
6,13,CACM-2753,0.07692307692307693,0.3333333333333333
6,14,CACM-3185,0.07142857142857142,0.3333333333333333
6,15,CACM-2721,0.06666666666666667,0.3333333333333333
6,16,CACM-697,0.0625,0.3333333333333333
6,17,CACM-2389,0.058823529411764705,0.3333333333333333
6,18,CACM-281,0.05555555555555555,0.3333333333333333
6,19,CACM-888,0.05263157894736842,0.3333333333333333
6,20,CACM-704,0.05,0.3333333333333333
6,21,CACM-2828,0.09523809523809523,0.6666666666666666
6,22,CACM-887,0.09090909090909091,0.6666666666666666
6,23,CACM-2502,0.08695652173913043,0.6666666666666666
6,24,CACM-2873,0.08333333333333333,0.6666666666666666
6,25,CACM-2176,0.08,0.6666666666666666
6,26,CACM-1186,0.07692307692307693,0.6666666666666666
6,27,CACM-768,0.07407407407407407,0.6666666666666666
6,28,CACM-1148,0.07142857142857142,0.6666666666666666
6,29,CACM-2909,0.06896551724137931,0.6666666666666666
6,30,CACM-2931,0.06666666666666667,0.6666666666666666
6,31,CACM-2087,0.06451612903225806,0.6666666666666666
6,32,CACM-695,0.0625,0.6666666666666666
6,33,CACM-2836,0.06060606060606061,0.6666666666666666
6,34,CACM-417,0.058823529411764705,0.6666666666666666
6,35,CACM-767,0.05714285714285714,0.6666666666666666
6,36,CACM-3172,0.05555555555555555,0.6666666666666666
6,37,CACM-3156,0.05405405405405406,0.6666666666666666
6,38,CACM-2707,0.05263157894736842,0.6666666666666666
6,39,CACM-2505,0.05128205128205128,0.6666666666666666
6,40,CACM-3040,0.05,0.6666666666666666
6,41,CACM-1368,0.04878048780487805,0.6666666666666666
6,42,CACM-670,0.047619047619047616,0.6666666666666666
6,43,CACM-2417,0.046511627906976744,0.6666666666666666
6,44,CACM-2705,0.045454545454545456,0.6666666666666666
6,45,CACM-531,0.044444444444444446,0.6666666666666666
6,46,CACM-2485,0.043478260869565216,0.6666666666666666
6,47,CACM-1621,0.0425531914893617,0.6666666666666666
6,48,CACM-1698,0.041666666666666664,0.6666666666666666
6,49,CACM-755,0.04081632653061224,0.6666666666666666
6,50,CACM-2231,0.04,0.6666666666666666
6,51,CACM-392,0.0392156862745098,0.6666666666666666
6,52,CACM-2187,0.038461538461538464,0.6666666666666666
6,53,CACM-2399,0.03773584905660377,0.6666666666666666
6,54,CACM-2900,0.037037037037037035,0.6666666666666666
6,55,CACM-3188,0.03636363636363636,0.6666666666666666
6,56,CACM-1543,0.05357142857142857,1.0
6,57,CACM-2167,0.05263157894736842,1.0
6,58,CACM-2406,0.05172413793103448,1.0
6,59,CACM-1978,0.05084745762711865,1.0
6,60,CACM-1262,0.05,1.0
6,61,CACM-1047,0.04918032786885246,1.0
6,62,CACM-2769,0.04838709677419355,1.0
6,63,CACM-1948,0.047619047619047616,1.0
