query,rank,document,precision,recall
1,51,CACM-2681,0.0392156862745098,0.4
1,52,CACM-1195,0.038461538461538464,0.4
1,53,CACM-2764,0.03773584905660377,0.4
1,54,CACM-1719,0.037037037037037035,0.4
1,55,CACM-1571,0.03636363636363636,0.4
1,56,CACM-202,0.03571428571428571,0.4
1,57,CACM-2632,0.03508771929824561,0.4
1,58,CACM-1735,0.034482758620689655,0.4
1,59,CACM-2188,0.03389830508474576,0.4
1,60,CACM-1173,0.03333333333333333,0.4
1,61,CACM-1885,0.03278688524590164,0.4
1,62,CACM-2947,0.03225806451612903,0.4
1,63,CACM-1647,0.031746031746031744,0.4
1,64,CACM-2541,0.03125,0.4
1,65,CACM-2087,0.03076923076923077,0.4
1,66,CACM-1247,0.030303030303030304,0.4
1,67,CACM-275,0.029850746268656716,0.4
1,68,CACM-2054,0.029411764705882353,0.4
1,69,CACM-1069,0.028985507246376812,0.4
1,70,CACM-656,0.02857142857142857,0.4
1,71,CACM-2868,0.028169014084507043,0.4
1,72,CACM-3012,0.027777777777777776,0.4
1,73,CACM-1518,0.0273972602739726,0.4
1,74,CACM-2951,0.02702702702702703,0.4
1,75,CACM-1937,0.02666666666666667,0.4
1,76,CACM-1844,0.02631578947368421,0.4
1,77,CACM-1315,0.025974025974025976,0.4
1,78,CACM-1462,0.02564102564102564,0.4
1,79,CACM-2878,0.02531645569620253,0.4
1,80,CACM-3089,0.025,0.4
1,81,CACM-294,0.024691358024691357,0.4
1,82,CACM-98,0.024390243902439025,0.4
1,83,CACM-594,0.024096385542168676,0.4
1,84,CACM-1482,0.023809523809523808,0.4
1,85,CACM-1750,0.023529411764705882,0.4
1,86,CACM-2169,0.023255813953488372,0.4
1,87,CACM-3025,0.022988505747126436,0.4
1,88,CACM-2597,0.022727272727272728,0.4
1,89,CACM-585,0.02247191011235955,0.4
1,90,CACM-197,0.022222222222222223,0.4
1,91,CACM-1755,0.02197802197802198,0.4
1,92,CACM-1472,0.021739130434782608,0.4
1,93,CACM-2946,0.021505376344086023,0.4
1,94,CACM-1410,0.031914893617021274,0.6
1,95,CACM-1238,0.031578947368421054,0.6
1,96,CACM-2424,0.03125,0.6
1,97,CACM-2317,0.030927835051546393,0.6
1,98,CACM-1960,0.030612244897959183,0.6
1,99,CACM-1225,0.030303030303030304,0.6
1,100,CACM-3048,0.03,0.6

2,1,CACM-335,0.0,0.0
2,2,CACM-727,0.0,0.0
2,3,CACM-1364,0.0,0.0
2,4,CACM-3059,0.0,0.0
2,5,CACM-2434,0.2,0.3333333333333333
2,6,CACM-1931,0.16666666666666666,0.3333333333333333
2,7,CACM-3078,0.2857142857142857,0.6666666666666666
2,8,CACM-3129,0.25,0.6666666666666666
2,9,CACM-2845,0.2222222222222222,0.6666666666666666
2,10,CACM-2250,0.2,0.6666666666666666
2,11,CACM-3202,0.18181818181818182,0.6666666666666666
2,12,CACM-1519,0.16666666666666666,0.6666666666666666
2,13,CACM-1264,0.15384615384615385,0.6666666666666666
2,14,CACM-408,0.14285714285714285,0.6666666666666666
2,15,CACM-1977,0.13333333333333333,0.6666666666666666
2,16,CACM-1530,0.125,0.6666666666666666
2,17,CACM-3144,0.11764705882352941,0.6666666666666666
2,18,CACM-597,0.1111111111111111,0.6666666666666666
2,19,CACM-2039,0.10526315789473684,0.6666666666666666
2,20,CACM-1062,0.1,0.6666666666666666
2,21,CACM-204,0.09523809523809523,0.6666666666666666
2,22,CACM-2863,0.13636363636363635,1.0
2,23,CACM-1588,0.13043478260869565,1.0
2,24,CACM-2194,0.125,1.0
2,25,CACM-1619,0.12,1.0
2,26,CACM-1105,0.11538461538461539,1.0
2,27,CACM-853,0.1111111111111111,1.0
2,28,CACM-394,0.10714285714285714,1.0
2,29,CACM-2,0.10344827586206896,1.0
2,30,CACM-246,0.1,1.0
2,31,CACM-526,0.0967741935483871,1.0
2,32,CACM-1046,0.09375,1.0
2,33,CACM-3171,0.09090909090909091,1.0
2,34,CACM-1606,0.08823529411764706,1.0
2,35,CACM-1569,0.08571428571428572,1.0
2,36,CACM-798,0.08333333333333333,1.0
2,37,CACM-372,0.08108108108108109,1.0
2,38,CACM-3028,0.07894736842105263,1.0
2,39,CACM-497,0.07692307692307693,1.0
2,40,CACM-47,0.075,1.0
2,41,CACM-2786,0.07317073170731707,1.0
2,42,CACM-1702,0.07142857142857142,1.0
2,43,CACM-1139,0.06976744186046512,1.0
2,44,CACM-1272,0.06818181818181818,1.0
2,45,CACM-2905,0.06666666666666667,1.0
2,46,CACM-626,0.06521739130434782,1.0
2,47,CACM-2771,0.06382978723404255,1.0
2,48,CACM-2439,0.0625,1.0
2,49,CACM-1315,0.061224489795918366,1.0
2,50,CACM-210,0.06,1.0
2,51,CACM-171,0.058823529411764705,1.0
2,52,CACM-2100,0.057692307692307696,1.0
2,53,CACM-1010,0.05660377358490566,1.0
2,54,CACM-1764,0.05555555555555555,1.0
2,55,CACM-1012,0.05454545454545454,1.0
2,56,CACM-242,0.05357142857142857,1.0
2,57,CACM-2713,0.05263157894736842,1.0
2,58,CACM-391,0.05172413793103448,1.0
2,59,CACM-1821,0.05084745762711865,1.0
2,60,CACM-2534,0.05,1.0
2,61,CACM-1259,0.04918032786885246,1.0
2,62,CACM-1861,0.04838709677419355,1.0
2,63,CACM-1488,0.047619047619047616,1.0
2,64,CACM-2939,0.046875,1.0
2,65,CACM-2900,0.046153846153846156,1.0
2,66,CACM-2422,0.045454545454545456,1.0
2,67,CACM-2476,0.04477611940298507,1.0
2,68,CACM-2352,0.04411764705882353,1.0
2,69,CACM-1379,0.043478260869565216,1.0
2,70,CACM-1136,0.04285714285714286,1.0
2,71,CACM-1152,0.04225352112676056,1.0
2,72,CACM-2177,0.041666666666666664,1.0
2,73,CACM-847,0.0410958904109589,1.0
2,74,CACM-2735,0.04054054054054054,1.0
2,75,CACM-2448,0.04,1.0
2,76,CACM-1974,0.039473684210526314,1.0
2,77,CACM-108,0.03896103896103896,1.0
2,78,CACM-3136,0.038461538461538464,1.0
2,79,CACM-3072,0.0379746835443038,1.0
2,80,CACM-531,0.0375,1.0
2,81,CACM-407,0.037037037037037035,1.0
2,82,CACM-1975,0.036585365853658534,1.0
2,83,CACM-3034,0.03614457831325301,1.0
2,84,CACM-857,0.03571428571428571,1.0
2,85,CACM-890,0.03529411764705882,1.0
2,86,CACM-1464,0.03488372093023256,1.0
2,87,CACM-1397,0.034482758620689655,1.0
2,88,CACM-1096,0.03409090909090909,1.0
2,89,CACM-2976,0.033707865168539325,1.0
2,90,CACM-648,0.03333333333333333,1.0
2,91,CACM-1593,0.03296703296703297,1.0
2,92,CACM-2815,0.03260869565217391,1.0
2,93,CACM-3158,0.03225806451612903,1.0
2,94,CACM-1309,0.031914893617021274,1.0
2,95,CACM-616,0.031578947368421054,1.0
2,96,CACM-144,0.03125,1.0
2,97,CACM-2572,0.030927835051546393,1.0
2,98,CACM-1824,0.030612244897959183,1.0
2,99,CACM-1674,0.030303030303030304,1.0
2,100,CACM-2392,0.03,1.0

3,1,CACM-2603,0.0,0.0
3,2,CACM-2316,0.0,0.0
3,3,CACM-929,0.0,0.0
3,4,CACM-1098,0.0,0.0
3,5,CACM-249,0.0,0.0
3,6,CACM-2411,0.0,0.0
3,7,CACM-2705,0.0,0.0
3,8,CACM-205,0.0,0.0
3,9,CACM-77,0.0,0.0
3,10,CACM-1313,0.0,0.0
3,11,CACM-1366,0.0,0.0
3,12,CACM-2317,0.0,0.0
3,13,CACM-51,0.0,0.0
3,14,CACM-100,0.0,0.0
3,15,CACM-2295,0.0,0.0
3,16,CACM-1138,0.0,0.0
3,17,CACM-1496,0.0,0.0
3,18,CACM-1703,0.0,0.0
3,19,CACM-1787,0.0,0.0
3,20,CACM-2939,0.0,0.0
3,21,CACM-1459,0.0,0.0
3,22,CACM-2112,0.0,0.0
3,23,CACM-1852,0.0,0.0
3,24,CACM-1723,0.0,0.0
3,25,CACM-2587,0.0,0.0
3,26,CACM-463,0.0,0.0
3,27,CACM-1678,0.0,0.0
3,28,CACM-1565,0.0,0.0
3,29,CACM-2061,0.0,0.0
3,30,CACM-2551,0.0,0.0
3,31,CACM-637,0.0,0.0
3,32,CACM-1142,0.0,0.0
3,33,CACM-1387,0.0,0.0
3,34,CACM-799,0.0,0.0
3,35,CACM-2658,0.0,0.0
3,36,CACM-857,0.0,0.0
3,37,CACM-2814,0.0,0.0
3,38,CACM-1134,0.02631578947368421,0.16666666666666666
3,39,CACM-1306,0.02564102564102564,0.16666666666666666
3,40,CACM-2659,0.025,0.16666666666666666
3,41,CACM-2886,0.024390243902439025,0.16666666666666666
3,42,CACM-1466,0.023809523809523808,0.16666666666666666
3,43,CACM-1102,0.023255813953488372,0.16666666666666666
3,44,CACM-1007,0.022727272727272728,0.16666666666666666
3,45,CACM-2867,0.022222222222222223,0.16666666666666666
3,46,CACM-651,0.021739130434782608,0.16666666666666666
3,47,CACM-3099,0.02127659574468085,0.16666666666666666
3,48,CACM-3030,0.020833333333333332,0.16666666666666666
3,49,CACM-252,0.02040816326530612,0.16666666666666666
3,50,CACM-3148,0.02,0.16666666666666666
3,51,CACM-3171,0.0196078431372549,0.16666666666666666
3,52,CACM-3102,0.019230769230769232,0.16666666666666666
3,53,CACM-1457,0.018867924528301886,0.16666666666666666
3,54,CACM-3115,0.018518518518518517,0.16666666666666666
3,55,CACM-2254,0.01818181818181818,0.16666666666666666
3,56,CACM-762,0.017857142857142856,0.16666666666666666
3,57,CACM-2066,0.017543859649122806,0.16666666666666666
3,58,CACM-1467,0.017241379310344827,0.16666666666666666
3,59,CACM-3105,0.01694915254237288,0.16666666666666666
3,60,CACM-303,0.016666666666666666,0.16666666666666666
3,61,CACM-1835,0.01639344262295082,0.16666666666666666
3,62,CACM-1788,0.016129032258064516,0.16666666666666666
3,63,CACM-1402,0.015873015873015872,0.16666666666666666
3,64,CACM-920,0.015625,0.16666666666666666
3,65,CACM-2111,0.015384615384615385,0.16666666666666666
3,66,CACM-2684,0.015151515151515152,0.16666666666666666
3,67,CACM-3150,0.014925373134328358,0.16666666666666666
3,68,CACM-1916,0.014705882352941176,0.16666666666666666
3,69,CACM-3056,0.014492753623188406,0.16666666666666666
3,70,CACM-1365,0.014285714285714285,0.16666666666666666
3,71,CACM-2423,0.014084507042253521,0.16666666666666666
3,72,CACM-1485,0.013888888888888888,0.16666666666666666
3,73,CACM-2572,0.0136986301369863,0.16666666666666666
3,74,CACM-1135,0.013513513513513514,0.16666666666666666
3,75,CACM-1807,0.02666666666666667,0.3333333333333333
3,76,CACM-2921,0.02631578947368421,0.3333333333333333
3,77,CACM-3077,0.025974025974025976,0.3333333333333333
3,78,CACM-1062,0.02564102564102564,0.3333333333333333
3,79,CACM-1484,0.02531645569620253,0.3333333333333333
3,80,CACM-2558,0.025,0.3333333333333333
3,81,CACM-70,0.024691358024691357,0.3333333333333333
3,82,CACM-1572,0.024390243902439025,0.3333333333333333
3,83,CACM-2305,0.024096385542168676,0.3333333333333333
3,84,CACM-3093,0.023809523809523808,0.3333333333333333
3,85,CACM-1309,0.023529411764705882,0.3333333333333333
3,86,CACM-1947,0.03488372093023256,0.5
3,87,CACM-2579,0.034482758620689655,0.5
3,88,CACM-2782,0.03409090909090909,0.5
3,89,CACM-2064,0.033707865168539325,0.5
3,90,CACM-2873,0.03333333333333333,0.5
3,91,CACM-1783,0.03296703296703297,0.5
3,92,CACM-3124,0.03260869565217391,0.5
3,93,CACM-2652,0.03225806451612903,0.5
3,94,CACM-1456,0.031914893617021274,0.5
3,95,CACM-1360,0.031578947368421054,0.5
3,96,CACM-1923,0.03125,0.5
3,97,CACM-1185,0.030927835051546393,0.5
3,98,CACM-2989,0.030612244897959183,0.5
3,99,CACM-1533,0.030303030303030304,0.5
3,100,CACM-2645,0.03,0.5

4,1,CACM-3043,1.0,0.08333333333333333
4,2,CACM-2844,0.5,0.08333333333333333
4,3,CACM-2377,0.3333333333333333,0.08333333333333333
4,4,CACM-2342,0.25,0.08333333333333333
4,5,CACM-3059,0.2,0.08333333333333333
4,6,CACM-3103,0.16666666666666666,0.08333333333333333
4,7,CACM-3141,0.14285714285714285,0.08333333333333333
4,8,CACM-1530,0.125,0.08333333333333333
4,9,CACM-3128,0.2222222222222222,0.16666666666666666
4,10,CACM-2845,0.2,0.16666666666666666
4,11,CACM-2439,0.18181818181818182,0.16666666666666666
4,12,CACM-1588,0.16666666666666666,0.16666666666666666
4,13,CACM-2939,0.15384615384615385,0.16666666666666666
4,14,CACM-483,0.14285714285714285,0.16666666666666666
4,15,CACM-1943,0.13333333333333333,0.16666666666666666
4,16,CACM-2900,0.125,0.16666666666666666
4,17,CACM-2905,0.11764705882352941,0.16666666666666666
4,18,CACM-3188,0.1111111111111111,0.16666666666666666
4,19,CACM-2742,0.10526315789473684,0.16666666666666666
4,20,CACM-2519,0.1,0.16666666666666666
4,21,CACM-3148,0.09523809523809523,0.16666666666666666
4,22,CACM-2684,0.09090909090909091,0.16666666666666666
4,23,CACM-2895,0.08695652173913043,0.16666666666666666
4,24,CACM-2849,0.08333333333333333,0.16666666666666666
4,25,CACM-2438,0.08,0.16666666666666666
4,26,CACM-409,0.07692307692307693,0.16666666666666666
4,27,CACM-1931,0.07407407407407407,0.16666666666666666
4,28,CACM-1323,0.07142857142857142,0.16666666666666666
4,29,CACM-1824,0.06896551724137931,0.16666666666666666
4,30,CACM-2969,0.06666666666666667,0.16666666666666666
4,31,CACM-2096,0.06451612903225806,0.16666666666666666
4,32,CACM-1135,0.0625,0.16666666666666666
4,33,CACM-2376,0.06060606060606061,0.16666666666666666
4,34,CACM-3088,0.058823529411764705,0.16666666666666666
4,35,CACM-2949,0.05714285714285714,0.16666666666666666
4,36,CACM-1145,0.05555555555555555,0.16666666666666666
4,37,CACM-452,0.05405405405405406,0.16666666666666666
4,38,CACM-2501,0.05263157894736842,0.16666666666666666
4,39,CACM-3018,0.05128205128205128,0.16666666666666666
4,40,CACM-3105,0.05,0.16666666666666666
4,41,CACM-1272,0.04878048780487805,0.16666666666666666
4,42,CACM-2931,0.047619047619047616,0.16666666666666666
4,43,CACM-3028,0.046511627906976744,0.16666666666666666
4,44,CACM-1569,0.045454545454545456,0.16666666666666666
4,45,CACM-1846,0.044444444444444446,0.16666666666666666
4,46,CACM-2767,0.043478260869565216,0.16666666666666666
4,47,CACM-1584,0.0425531914893617,0.16666666666666666
4,48,CACM-2870,0.041666666666666664,0.16666666666666666
4,49,CACM-2912,0.061224489795918366,0.25
4,50,CACM-1458,0.06,0.25
4,51,CACM-1166,0.058823529411764705,0.25
4,52,CACM-2536,0.057692307692307696,0.25
4,53,CACM-69,0.05660377358490566,0.25
4,54,CACM-2314,0.05555555555555555,0.25
4,55,CACM-2558,0.05454545454545454,0.25
4,56,CACM-3056,0.05357142857142857,0.25
4,57,CACM-1062,0.05263157894736842,0.25
4,58,CACM-2958,0.05172413793103448,0.25
4,59,CACM-2915,0.05084745762711865,0.25
4,60,CACM-1974,0.05,0.25
4,61,CACM-2946,0.04918032786885246,0.25
4,62,CACM-2848,0.04838709677419355,0.25
4,63,CACM-3039,0.047619047619047616,0.25
4,64,CACM-1506,0.046875,0.25
4,65,CACM-3020,0.046153846153846156,0.25
4,66,CACM-2666,0.045454545454545456,0.25
4,67,CACM-1519,0.04477611940298507,0.25
4,68,CACM-2060,0.04411764705882353,0.25
4,69,CACM-3072,0.043478260869565216,0.25
4,70,CACM-3171,0.04285714285714286,0.25
4,71,CACM-1248,0.04225352112676056,0.25
4,72,CACM-1624,0.041666666666666664,0.25
4,73,CACM-2932,0.0410958904109589,0.25
4,74,CACM-3101,0.04054054054054054,0.25
4,75,CACM-2215,0.04,0.25
4,76,CACM-2578,0.039473684210526314,0.25
4,77,CACM-616,0.03896103896103896,0.25
4,78,CACM-435,0.038461538461538464,0.25
4,79,CACM-3049,0.0379746835443038,0.25
4,80,CACM-2840,0.0375,0.25
4,81,CACM-3202,0.037037037037037035,0.25
4,82,CACM-2196,0.036585365853658534,0.25
4,83,CACM-2940,0.03614457831325301,0.25
4,84,CACM-3073,0.047619047619047616,0.3333333333333333
4,85,CACM-2371,0.058823529411764705,0.4166666666666667
4,86,CACM-2929,0.05813953488372093,0.4166666666666667
4,87,CACM-1978,0.05747126436781609,0.4166666666666667
4,88,CACM-2626,0.056818181818181816,0.4166666666666667
4,89,CACM-2534,0.056179775280898875,0.4166666666666667
4,90,CACM-1159,0.05555555555555555,0.4166666666666667
4,91,CACM-2080,0.054945054945054944,0.4166666666666667
4,92,CACM-2320,0.05434782608695652,0.4166666666666667
4,93,CACM-52,0.053763440860215055,0.4166666666666667
4,94,CACM-2865,0.05319148936170213,0.4166666666666667
4,95,CACM-1253,0.05263157894736842,0.4166666666666667
4,96,CACM-1606,0.052083333333333336,0.4166666666666667
4,97,CACM-1378,0.05154639175257732,0.4166666666666667
4,98,CACM-1190,0.05102040816326531,0.4166666666666667
4,99,CACM-724,0.050505050505050504,0.4166666666666667
4,100,CACM-1727,0.05,0.4166666666666667

5,1,CACM-2035,1.0,0.125
5,2,CACM-1923,0.5,0.125
5,3,CACM-2321,0.3333333333333333,0.125
5,4,CACM-2629,0.25,0.125
5,5,CACM-1742,0.2,0.125
5,6,CACM-3144,0.16666666666666666,0.125
5,7,CACM-3147,0.14285714285714285,0.125
5,8,CACM-2145,0.125,0.125
5,9,CACM-1698,0.1111111111111111,0.125
5,10,CACM-2003,0.1,0.125
5,11,CACM-2299,0.18181818181818182,0.25
5,12,CACM-2357,0.16666666666666666,0.25
5,13,CACM-2078,0.15384615384615385,0.25
5,14,CACM-1829,0.14285714285714285,0.25
5,15,CACM-1435,0.13333333333333333,0.25
5,16,CACM-23,0.125,0.25
5,17,CACM-2960,0.11764705882352941,0.25
5,18,CACM-1960,0.1111111111111111,0.25
5,19,CACM-251,0.10526315789473684,0.25
5,20,CACM-1502,0.15,0.375
5,21,CACM-1188,0.14285714285714285,0.375
5,22,CACM-1764,0.13636363636363635,0.375
5,23,CACM-2399,0.17391304347826086,0.5
5,24,CACM-2169,0.16666666666666666,0.5
5,25,CACM-2716,0.16,0.5
5,26,CACM-2812,0.15384615384615385,0.5
5,27,CACM-529,0.14814814814814814,0.5
5,28,CACM-2106,0.14285714285714285,0.5
5,29,CACM-1392,0.13793103448275862,0.5
5,30,CACM-1272,0.13333333333333333,0.5
5,31,CACM-2860,0.12903225806451613,0.5
5,32,CACM-1409,0.125,0.5
5,33,CACM-3102,0.12121212121212122,0.5
5,34,CACM-2786,0.11764705882352941,0.5
5,35,CACM-1747,0.11428571428571428,0.5
5,36,CACM-2542,0.1111111111111111,0.5
5,37,CACM-2718,0.10810810810810811,0.5
5,38,CACM-3059,0.10526315789473684,0.5
5,39,CACM-3137,0.10256410256410256,0.5
5,40,CACM-1101,0.1,0.5
5,41,CACM-946,0.0975609756097561,0.5
5,42,CACM-2738,0.09523809523809523,0.5
5,43,CACM-1605,0.09302325581395349,0.5
5,44,CACM-2947,0.09090909090909091,0.5
5,45,CACM-173,0.08888888888888889,0.5
5,46,CACM-2753,0.08695652173913043,0.5
5,47,CACM-2957,0.0851063829787234,0.5
5,48,CACM-537,0.08333333333333333,0.5
5,49,CACM-1200,0.08163265306122448,0.5
5,50,CACM-1699,0.08,0.5
5,51,CACM-1682,0.0784313725490196,0.5
5,52,CACM-3028,0.07692307692307693,0.5
5,53,CACM-1937,0.07547169811320754,0.5
5,54,CACM-2105,0.07407407407407407,0.5
5,55,CACM-1530,0.07272727272727272,0.5
5,56,CACM-2845,0.07142857142857142,0.5
5,57,CACM-3050,0.07017543859649122,0.5
5,58,CACM-2704,0.06896551724137931,0.5
5,59,CACM-2820,0.0847457627118644,0.625
5,60,CACM-2380,0.08333333333333333,0.625
5,61,CACM-1281,0.08196721311475409,0.625
5,62,CACM-2230,0.08064516129032258,0.625
5,63,CACM-1962,0.07936507936507936,0.625
5,64,CACM-2271,0.078125,0.625
5,65,CACM-493,0.07692307692307693,0.625
5,66,CACM-1978,0.07575757575757576,0.625
5,67,CACM-2067,0.07462686567164178,0.625
5,68,CACM-2522,0.07352941176470588,0.625
5,69,CACM-892,0.07246376811594203,0.625
5,70,CACM-1159,0.07142857142857142,0.625
5,71,CACM-606,0.07042253521126761,0.625
5,72,CACM-2247,0.06944444444444445,0.625
5,73,CACM-2534,0.0684931506849315,0.625
5,74,CACM-2756,0.06756756756756757,0.625
5,75,CACM-1603,0.06666666666666667,0.625
5,76,CACM-2771,0.06578947368421052,0.625
5,77,CACM-1947,0.06493506493506493,0.625
5,78,CACM-3127,0.0641025641025641,0.625
5,79,CACM-2873,0.06329113924050633,0.625
5,80,CACM-2188,0.0625,0.625
5,81,CACM-2980,0.06172839506172839,0.625
5,82,CACM-756,0.07317073170731707,0.75
5,83,CACM-2501,0.08433734939759036,0.875
5,84,CACM-1053,0.08333333333333333,0.875
5,85,CACM-679,0.08235294117647059,0.875
5,86,CACM-1708,0.08139534883720931,0.875
5,87,CACM-1465,0.08045977011494253,0.875
5,88,CACM-2155,0.07954545454545454,0.875
5,89,CACM-2483,0.07865168539325842,0.875
5,90,CACM-2782,0.07777777777777778,0.875
5,91,CACM-2841,0.07692307692307693,0.875
5,92,CACM-2502,0.07608695652173914,0.875
5,93,CACM-2322,0.07526881720430108,0.875
5,94,CACM-2469,0.07446808510638298,0.875
5,95,CACM-3011,0.07368421052631578,0.875
5,96,CACM-1582,0.07291666666666667,0.875
5,97,CACM-201,0.07216494845360824,0.875
5,98,CACM-200,0.07142857142857142,0.875
5,99,CACM-43,0.0707070707070707,0.875
5,100,CACM-225,0.07,0.875

6,1,CACM-2826,0.0,0.0
6,2,CACM-242,0.0,0.0
6,3,CACM-2671,0.0,0.0
6,4,CACM-1634,0.0,0.0
6,5,CACM-2230,0.0,0.0
6,6,CACM-1009,0.0,0.0
6,7,CACM-2828,0.14285714285714285,0.3333333333333333
6,8,CACM-530,0.125,0.3333333333333333
6,9,CACM-3198,0.1111111111111111,0.3333333333333333
6,10,CACM-3185,0.1,0.3333333333333333
6,11,CACM-2417,0.09090909090909091,0.3333333333333333
6,12,CACM-2078,0.16666666666666666,0.6666666666666666
6,13,CACM-2753,0.15384615384615385,0.6666666666666666
6,14,CACM-705,0.14285714285714285,0.6666666666666666
6,15,CACM-1341,0.13333333333333333,0.6666666666666666
6,16,CACM-3188,0.125,0.6666666666666666
6,17,CACM-2505,0.11764705882352941,0.6666666666666666
6,18,CACM-888,0.1111111111111111,0.6666666666666666
6,19,CACM-281,0.10526315789473684,0.6666666666666666
6,20,CACM-697,0.1,0.6666666666666666
6,21,CACM-3035,0.09523809523809523,0.6666666666666666
6,22,CACM-2087,0.09090909090909091,0.6666666666666666
6,23,CACM-1543,0.13043478260869565,1.0
6,24,CACM-435,0.125,1.0
6,25,CACM-1148,0.12,1.0
6,26,CACM-2389,0.11538461538461539,1.0
6,27,CACM-695,0.1111111111111111,1.0
6,28,CACM-768,0.10714285714285714,1.0
6,29,CACM-704,0.10344827586206896,1.0
6,30,CACM-2176,0.1,1.0
6,31,CACM-2873,0.0967741935483871,1.0
6,32,CACM-2502,0.09375,1.0
6,33,CACM-887,0.09090909090909091,1.0
6,34,CACM-2721,0.08823529411764706,1.0
6,35,CACM-1397,0.08571428571428572,1.0
6,36,CACM-531,0.08333333333333333,1.0
6,37,CACM-1186,0.08108108108108109,1.0
6,38,CACM-2909,0.07894736842105263,1.0
6,39,CACM-605,0.07692307692307693,1.0
6,40,CACM-2931,0.075,1.0
6,41,CACM-3156,0.07317073170731707,1.0
6,42,CACM-417,0.07142857142857142,1.0
6,43,CACM-767,0.06976744186046512,1.0
6,44,CACM-3172,0.06818181818181818,1.0
6,45,CACM-2707,0.06666666666666667,1.0
6,46,CACM-492,0.06521739130434782,1.0
6,47,CACM-3040,0.06382978723404255,1.0
6,48,CACM-1867,0.0625,1.0
6,49,CACM-1698,0.061224489795918366,1.0
6,50,CACM-1014,0.06,1.0
6,51,CACM-2705,0.058823529411764705,1.0
6,52,CACM-2187,0.057692307692307696,1.0
6,53,CACM-2836,0.05660377358490566,1.0
6,54,CACM-2228,0.05555555555555555,1.0
6,55,CACM-1368,0.05454545454545454,1.0
6,56,CACM-1621,0.05357142857142857,1.0
6,57,CACM-755,0.05263157894736842,1.0
6,58,CACM-2485,0.05172413793103448,1.0
6,59,CACM-2399,0.05084745762711865,1.0
6,60,CACM-1184,0.05,1.0
6,61,CACM-392,0.04918032786885246,1.0
6,62,CACM-2231,0.04838709677419355,1.0
6,63,CACM-1046,0.047619047619047616,1.0
6,64,CACM-2167,0.046875,1.0
6,65,CACM-3030,0.046153846153846156,1.0
6,66,CACM-1365,0.045454545454545456,1.0
6,67,CACM-1948,0.04477611940298507,1.0
6,68,CACM-2406,0.04411764705882353,1.0
6,69,CACM-670,0.043478260869565216,1.0
6,70,CACM-87,0.04285714285714286,1.0
6,71,CACM-2068,0.04225352112676056,1.0
6,72,CACM-1047,0.041666666666666664,1.0
6,73,CACM-2900,0.0410958904109589,1.0
6,74,CACM-1262,0.04054054054054054,1.0
6,75,CACM-1978,0.04,1.0
6,76,CACM-1234,0.039473684210526314,1.0
6,77,CACM-3150,0.03896103896103896,1.0
6,78,CACM-3017,0.038461538461538464,1.0
6,79,CACM-731,0.0379746835443038,1.0
6,80,CACM-2769,0.0375,1.0
6,81,CACM-985,0.037037037037037035,1.0
6,82,CACM-2774,0.036585365853658534,1.0
